VarName;TimeString;VarValue;Validity;Time_ms;Checksum;;;;;;;
FT312_PV_OUT;05.07.2023 04:30:50;0,01591254;1;45112188074;trjM7G;;;;;;;
FT312_PV_OUT;05.07.2023 04:31:20;0,01591254;1;45112188420;DumP0L;;;;;;;
FT312_PV_OUT;05.07.2023 04:31:50;0,01591254;1;45112188768;XVlFJ0;;;;;;;
FT312_PV_OUT;05.07.2023 04:32:19;0,01591254;1;45112189114;Ttklnz;;;;;;;
FT312_PV_OUT;05.07.2023 04:32:49;0,01591254;1;45112189461;dVjU4s;;;;;;;
FT312_PV_OUT;05.07.2023 04:33:19;0,01591254;1;45112189807;kCNMPW;;;;;;;
FT312_PV_OUT;05.07.2023 04:33:49;0,01591254;1;45112190154;xHTV1e;;;;;;;
FT312_PV_OUT;05.07.2023 04:34:19;0,01591254;1;45112190500;6qKDAx;;;;;;;
FT312_PV_OUT;05.07.2023 04:34:49;0,01591254;1;45112190847;gGnkWO;;;;;;;
FT312_PV_OUT;05.07.2023 04:35:19;0,01591254;1;45112191195;A6/2Af;;;;;;;
FT312_PV_OUT;05.07.2023 04:35:49;0,02121672;1;45112191542;1x2qkQ;;;;;;;
FT312_PV_OUT;05.07.2023 04:36:19;0,01591254;1;45112191888;0VGNB7;;;;;;;
FT312_PV_OUT;05.07.2023 04:36:49;0,01591254;1;45112192236;QsQfeE;;;;;;;
FT312_PV_OUT;05.07.2023 04:37:19;0,01591254;1;45112192583;6bbWI2;;;;;;;
FT312_PV_OUT;05.07.2023 04:37:49;0,01591254;1;45112192930;7Pi9M4;;;;;;;
FT312_PV_OUT;05.07.2023 04:38:19;0,01591254;1;45112193276;yYXNRO;;;;;;;
FT312_PV_OUT;05.07.2023 04:38:49;0,01591254;1;45112193623;KTq5PB;;;;;;;
FT312_PV_OUT;05.07.2023 04:39:19;0,01591254;1;45112193970;jdlFyG;;;;;;;
FT312_PV_OUT;05.07.2023 04:39:49;0,01591254;1;45112194317;xkBzhX;;;;;;;
FT312_PV_OUT;05.07.2023 04:40:19;0,01591254;1;45112194663;GROi1F;;;;;;;
FT312_PV_OUT;05.07.2023 04:40:49;0,01591254;1;45112195011;NtA/Y8;;;;;;;
FT312_PV_OUT;05.07.2023 04:41:19;0,01591254;1;45112195358;gATN3i;;;;;;;
FT312_PV_OUT;05.07.2023 04:41:49;0,01591254;1;45112195705;uqqEGh;;;;;;;
FT312_PV_OUT;05.07.2023 04:42:20;0,01591254;1;45112196063;B+3JS9;;;;;;;
FT312_PV_OUT;05.07.2023 04:42:50;0,02121672;1;45112196410;ira1gV;;;;;;;
FT312_PV_OUT;05.07.2023 04:43:20;0,01591254;1;45112196757;QC7C+4;;;;;;;
FT312_PV_OUT;05.07.2023 04:43:50;0,01591254;1;45112197104;wBWWMK;;;;;;;
FT312_PV_OUT;05.07.2023 04:44:20;0,01591254;1;45112197451;UlAnBq;;;;;;;
FT312_PV_OUT;05.07.2023 04:44:50;0,01591254;1;45112197798;IVUMfK;;;;;;;
FT312_PV_OUT;05.07.2023 04:45:20;0,01591254;1;45112198145;w5a/lf;;;;;;;
FT312_PV_OUT;05.07.2023 04:45:50;0,01591254;1;45112198492;2neZbm;;;;;;;
FT312_PV_OUT;05.07.2023 04:46:20;0,01591254;1;45112198838;bLBbEI;;;;;;;
FT312_PV_OUT;05.07.2023 04:46:50;0,01591254;1;45112199185;YRusY5;;;;;;;
FT312_PV_OUT;05.07.2023 04:47:19;0,01591254;1;45112199531;KWiTu5;;;;;;;
FT312_PV_OUT;05.07.2023 04:47:49;0,02121672;1;45112199878;huxr4x;;;;;;;
FT312_PV_OUT;05.07.2023 04:48:19;0,01591254;1;45112200224;p1asAx;;;;;;;
FT312_PV_OUT;05.07.2023 04:48:49;0,01591254;1;45112200572;XTFczt;;;;;;;
FT312_PV_OUT;05.07.2023 04:49:19;0,02121672;1;45112200919;cKTTHS;;;;;;;
FT312_PV_OUT;05.07.2023 04:49:49;0,01591254;1;45112201266;8H8XrQ;;;;;;;
FT312_PV_OUT;05.07.2023 04:50:19;0,01591254;1;45112201614;5jM0uA;;;;;;;
FT312_PV_OUT;05.07.2023 04:50:49;0,01591254;1;45112201961;wMK9g1;;;;;;;
FT312_PV_OUT;05.07.2023 04:51:19;0,01591254;1;45112202307;RpeTmL;;;;;;;
FT312_PV_OUT;05.07.2023 04:51:49;0,01591254;1;45112202654;YPvySi;;;;;;;
FT312_PV_OUT;05.07.2023 04:52:19;0,01591254;1;45112203001;ocDGam;;;;;;;
FT312_PV_OUT;05.07.2023 04:52:49;0,01591254;1;45112203348;mu41vp;;;;;;;
FT312_PV_OUT;05.07.2023 04:53:19;0,02121672;1;45112203695;#NOME?;;;;;;;
FT312_PV_OUT;05.07.2023 04:53:49;0,01591254;1;45112204042;/zFn94;;;;;;;
FT312_PV_OUT;05.07.2023 04:54:19;0,01591254;1;45112204389;Pqjb49;;;;;;;
FT312_PV_OUT;05.07.2023 04:54:49;0,01591254;1;45112204737;FaXBOz;;;;;;;
FT312_PV_OUT;05.07.2023 04:55:19;0,01591254;1;45112205083;+0YVdi;;;;;;;
FT312_PV_OUT;05.07.2023 04:55:49;0,01591254;1;45112205430;AGa0vZ;;;;;;;
FT312_PV_OUT;05.07.2023 04:56:19;0,01591254;1;45112205776;gEr6E6;;;;;;;
FT312_PV_OUT;05.07.2023 04:56:49;0,01591254;1;45112206124;qRqJDs;;;;;;;
FT312_PV_OUT;05.07.2023 04:57:19;0,01591254;1;45112206470;XG6pYk;;;;;;;
FT312_PV_OUT;05.07.2023 04:57:49;0,01591254;1;45112206817;dBZl+o;;;;;;;
FT312_PV_OUT;05.07.2023 04:58:19;0,01591254;1;45112207164;fUi7Kp;;;;;;;
FT312_PV_OUT;05.07.2023 04:58:49;0,01591254;1;45112207512;vm0xLN;;;;;;;
FT312_PV_OUT;05.07.2023 04:59:19;0,01591254;1;45112207860;iPeK42;;;;;;;
FT312_PV_OUT;05.07.2023 04:59:49;0,01591254;1;45112208207;IG1lnj;;;;;;;
FT312_PV_OUT;05.07.2023 05:00:19;0,01591254;1;45112208554;idpTsa;;;;;;;
FT312_PV_OUT;05.07.2023 05:00:49;0,01591254;1;45112208901;uGbjlu;;;;;;;
FT312_PV_OUT;05.07.2023 05:01:19;0,01591254;1;45112209247;NbY/XU;;;;;;;
FT312_PV_OUT;05.07.2023 05:01:49;0,01591254;1;45112209594;sP5iua;;;;;;;
FT312_PV_OUT;05.07.2023 05:02:19;0,01591254;1;45112209941;jlix39;;;;;;;
FT312_PV_OUT;05.07.2023 05:02:49;0,01591254;1;45112210288;goqRmG;;;;;;;
FT312_PV_OUT;05.07.2023 05:03:19;0,01591254;1;45112210635;bWIMp2;;;;;;;
FT312_PV_OUT;05.07.2023 05:03:49;0,02121672;1;45112210983;086BKw;;;;;;;
FT312_PV_OUT;05.07.2023 05:04:19;0,01591254;1;45112211329;Q1I1lg;;;;;;;
FT312_PV_OUT;05.07.2023 05:04:49;0,01591254;1;45112211676;PDkt0l;;;;;;;
FT312_PV_OUT;05.07.2023 05:05:19;0,01591254;1;45112212023;LWPRkr;;;;;;;
FT312_PV_OUT;05.07.2023 05:05:49;0,01591254;1;45112212370;f3S1zd;;;;;;;
FT312_PV_OUT;05.07.2023 05:06:20;0,01591254;1;45112212728;Uca7pD;;;;;;;
FT312_PV_OUT;05.07.2023 05:06:50;0,01591254;1;45112213075;8Wb5Us;;;;;;;
FT312_PV_OUT;05.07.2023 05:07:20;0,01591254;1;45112213422;WTmrqy;;;;;;;
FT312_PV_OUT;05.07.2023 05:07:50;0,01591254;1;45112213769;6xUzg4;;;;;;;
FT312_PV_OUT;05.07.2023 05:08:20;0,01591254;1;45112214116;mE+JsV;;;;;;;
FT312_PV_OUT;05.07.2023 05:08:50;0,01591254;1;45112214463;M/gykV;;;;;;;
FT312_PV_OUT;05.07.2023 05:09:19;0,01591254;1;45112214809;tYpuIE;;;;;;;
FT312_PV_OUT;05.07.2023 05:09:49;0,01591254;1;45112215156;VrJ7Ru;;;;;;;
FT312_PV_OUT;05.07.2023 05:10:20;0,01591254;1;45112215505;UYd3Fx;;;;;;;
FT312_PV_OUT;05.07.2023 05:10:50;0,01591254;1;45112215852;Au3JGq;;;;;;;
FT312_PV_OUT;05.07.2023 05:11:20;0,01591254;1;45112216199;9DAQZC;;;;;;;
FT312_PV_OUT;05.07.2023 05:11:50;0,01591254;1;45112216546;nIm2Ay;;;;;;;
FT312_PV_OUT;05.07.2023 05:12:19;0,01591254;1;45112216892;GtbJQn;;;;;;;
FT312_PV_OUT;05.07.2023 05:12:49;0,01591254;1;45112217239;UE7GGG;;;;;;;
FT312_PV_OUT;05.07.2023 05:13:19;0,01591254;1;45112217586;P809Yo;;;;;;;
FT312_PV_OUT;05.07.2023 05:13:49;0,01591254;1;45112217934;HEdxs8;;;;;;;
FT312_PV_OUT;05.07.2023 05:14:19;0,01591254;1;45112218281;0qHRp5;;;;;;;
FT312_PV_OUT;05.07.2023 05:14:49;0,01591254;1;45112218628;BND69l;;;;;;;
FT312_PV_OUT;05.07.2023 05:15:19;0,01591254;1;45112218975;uuN9sR;;;;;;;
FT312_PV_OUT;05.07.2023 05:15:49;0,01591254;1;45112219322;iZEZVi;;;;;;;
FT312_PV_OUT;05.07.2023 05:16:19;0,01591254;1;45112219668;CuLJwk;;;;;;;
FT312_PV_OUT;05.07.2023 05:16:49;0,01591254;1;45112220015;k43KO1;;;;;;;
FT312_PV_OUT;05.07.2023 05:17:19;0,01591254;1;45112220362;GKqqni;;;;;;;
FT312_PV_OUT;05.07.2023 05:17:49;0,01591254;1;45112220709;iZ9V36;;;;;;;
FT312_PV_OUT;05.07.2023 05:18:19;0,01591254;1;45112221055;jYjvVf;;;;;;;
FT312_PV_OUT;05.07.2023 05:18:49;0,01591254;1;45112221402;Qhq9+r;;;;;;;
FT312_PV_OUT;05.07.2023 05:19:19;0,01591254;1;45112221748;F1wleI;;;;;;;
FT312_PV_OUT;05.07.2023 05:19:49;0,01591254;1;45112222095;KdXG2M;;;;;;;
FT312_PV_OUT;05.07.2023 05:20:19;0,01591254;1;45112222442;OVgaO5;;;;;;;
FT312_PV_OUT;05.07.2023 05:20:49;0,01591254;1;45112222789;bxA8my;;;;;;;
FT312_PV_OUT;05.07.2023 05:21:19;0,01591254;1;45112223136;wjBvRP;;;;;;;
FT312_PV_OUT;05.07.2023 05:21:49;0,01591254;1;45112223483;rUDwZZ;;;;;;;
FT312_PV_OUT;05.07.2023 05:22:19;0,01591254;1;45112223831;hO4RXC;;;;;;;
FT312_PV_OUT;05.07.2023 05:22:49;0,01591254;1;45112224179;og4Nrx;;;;;;;
FT312_PV_OUT;05.07.2023 05:23:19;0,01591254;1;45112224526;FqvMAE;;;;;;;
FT312_PV_OUT;05.07.2023 05:23:49;0,01591254;1;45112224873;EU/mHQ;;;;;;;
FT312_PV_OUT;05.07.2023 05:24:19;0,01591254;1;45112225219;CNC9Uj;;;;;;;
FT312_PV_OUT;05.07.2023 05:24:49;0,01591254;1;45112225566;L777Mg;;;;;;;
FT312_PV_OUT;05.07.2023 05:25:19;0,01591254;1;45112225912;QYH/jz;;;;;;;
FT312_PV_OUT;05.07.2023 05:25:49;0,01591254;1;45112226260;6JzKv7;;;;;;;
FT312_PV_OUT;05.07.2023 05:26:19;0,01591254;1;45112226606;ylO1z2;;;;;;;
FT312_PV_OUT;05.07.2023 05:26:49;0,01591254;1;45112226953;IAyJKe;;;;;;;
FT312_PV_OUT;05.07.2023 05:27:19;0,01591254;1;45112227300;T3vmmN;;;;;;;
FT312_PV_OUT;05.07.2023 05:27:49;0,01591254;1;45112227647;V75eLg;;;;;;;
FT312_PV_OUT;05.07.2023 05:28:19;0,01591254;1;45112227993;DLrMpM;;;;;;;
FT312_PV_OUT;05.07.2023 05:28:49;0,01591254;1;45112228341;O4CNJX;;;;;;;
FT312_PV_OUT;05.07.2023 05:29:19;0,01591254;1;45112228688;v1oUAc;;;;;;;
FT312_PV_OUT;05.07.2023 05:29:49;0,01591254;1;45112229035;nSEdaA;;;;;;;
FT312_PV_OUT;05.07.2023 05:30:20;0,01591254;1;45112229393;muQKWa;;;;;;;
FT312_PV_OUT;05.07.2023 05:30:50;0,01591254;1;45112229740;TkV9lc;;;;;;;
FT312_PV_OUT;05.07.2023 05:31:19;0,01591254;1;45112230086;tnTjhS;;;;;;;
FT312_PV_OUT;05.07.2023 05:31:49;0,01591254;1;45112230433;ZqdRJO;;;;;;;
FT312_PV_OUT;05.07.2023 05:32:19;0,01591254;1;45112230780;3rsmuy;;;;;;;
FT312_PV_OUT;05.07.2023 05:32:49;0,01591254;1;45112231127;pi/P30;;;;;;;
FT312_PV_OUT;05.07.2023 05:33:19;0,01591254;1;45112231473;7AHRYJ;;;;;;;
FT312_PV_OUT;05.07.2023 05:33:49;0,01591254;1;45112231820;I8Ld8D;;;;;;;
FT312_PV_OUT;05.07.2023 05:34:19;0,01591254;1;45112232167;JHDS6U;;;;;;;
FT312_PV_OUT;05.07.2023 05:34:49;0,01591254;1;45112232514;RSJdSu;;;;;;;
FT312_PV_OUT;05.07.2023 05:35:19;0,01591254;1;45112232859;yYQL3a;;;;;;;
FT312_PV_OUT;05.07.2023 05:35:49;0,01591254;1;45112233206;WeKcMh;;;;;;;
FT312_PV_OUT;05.07.2023 05:36:19;0,01591254;1;45112233552;X7zZia;;;;;;;
FT312_PV_OUT;05.07.2023 05:36:49;0,01591254;1;45112233900;SlrlN9;;;;;;;
FT312_PV_OUT;05.07.2023 05:37:19;0,01591254;1;45112234246;eNEXgl;;;;;;;
FT312_PV_OUT;05.07.2023 05:37:49;0,01591254;1;45112234593;4R0fgP;;;;;;;
FT312_PV_OUT;05.07.2023 05:38:19;0,01591254;1;45112234939;vaMqNo;;;;;;;
FT312_PV_OUT;05.07.2023 05:38:49;0,01591254;1;45112235286;4PPxqT;;;;;;;
FT312_PV_OUT;05.07.2023 05:39:19;0,01591254;1;45112235633;gdHtOl;;;;;;;
FT312_PV_OUT;05.07.2023 05:39:49;0,01591254;1;45112235980;JNU7Jv;;;;;;;
FT312_PV_OUT;05.07.2023 05:40:19;0,01591254;1;45112236326;#NOME?;;;;;;;
FT312_PV_OUT;05.07.2023 05:40:49;0,01591254;1;45112236673;2F8ier;;;;;;;
FT312_PV_OUT;05.07.2023 05:41:18;0,01591254;1;45112237019;kLtujb;;;;;;;
FT312_PV_OUT;05.07.2023 05:41:48;0,01591254;1;45112237366;PAQvuf;;;;;;;
FT312_PV_OUT;05.07.2023 05:42:18;0,01591254;1;45112237712;Ms7wnM;;;;;;;
FT312_PV_OUT;05.07.2023 05:42:48;0,01591254;1;45112238059;+8Pcke;;;;;;;
FT312_PV_OUT;05.07.2023 05:43:18;0,01591254;1;45112238408;ENGcb+;;;;;;;
FT312_PV_OUT;05.07.2023 05:43:48;0,01591254;1;45112238755;PyTz7q;;;;;;;
FT312_PV_OUT;05.07.2023 05:44:18;0,01591254;1;45112239102;E/5tFx;;;;;;;
FT312_PV_OUT;05.07.2023 05:44:48;0,01591254;1;45112239449;WHSpfB;;;;;;;
FT312_PV_OUT;05.07.2023 05:45:18;0,01591254;1;45112239796;cox0E3;;;;;;;
FT312_PV_OUT;05.07.2023 05:45:48;0,01591254;1;45112240144;E2Jiw0;;;;;;;
FT312_PV_OUT;05.07.2023 05:46:18;0,01591254;1;45112240491;tc6Qxn;;;;;;;
FT312_PV_OUT;05.07.2023 05:46:48;0,01591254;1;45112240838;jW8OcA;;;;;;;
FT312_PV_OUT;05.07.2023 05:47:19;0,01591254;1;45112241197;fL2kie;;;;;;;
FT312_PV_OUT;05.07.2023 05:47:49;0,01591254;1;45112241544;BZTIpm;;;;;;;
FT312_PV_OUT;05.07.2023 05:48:19;0,01591254;1;45112241890;jhksn1;;;;;;;
FT312_PV_OUT;05.07.2023 05:48:49;0,01591254;1;45112242237;zQw2vB;;;;;;;
FT312_PV_OUT;05.07.2023 05:49:19;0,01591254;1;45112242584;Yja8/r;;;;;;;
FT312_PV_OUT;05.07.2023 05:49:49;0,01591254;1;45112242931;o5U2NP;;;;;;;
FT312_PV_OUT;05.07.2023 05:50:19;0,01591254;1;45112243277;eUQyS4;;;;;;;
FT312_PV_OUT;05.07.2023 05:50:49;0,01591254;1;45112243624;S/atjM;;;;;;;
FT312_PV_OUT;05.07.2023 05:51:19;0,01591254;1;45112243971;TRioHL;;;;;;;
FT312_PV_OUT;05.07.2023 05:51:49;0,01591254;1;45112244318;KXA8S5;;;;;;;
FT312_PV_OUT;05.07.2023 05:52:19;0,01591254;1;45112244664;dVkcpr;;;;;;;
FT312_PV_OUT;05.07.2023 05:52:49;0,01591254;1;45112245012;HU2JdI;;;;;;;
FT312_PV_OUT;05.07.2023 05:53:19;0,01591254;1;45112245359;r57t0R;;;;;;;
FT312_PV_OUT;05.07.2023 05:53:49;0,01591254;1;45112245706;WFghti;;;;;;;
FT312_PV_OUT;05.07.2023 05:54:19;0,01591254;1;45112246052;g0CrMV;;;;;;;
FT312_PV_OUT;05.07.2023 05:54:49;0,01591254;1;45112246399;VEvQSt;;;;;;;
FT312_PV_OUT;05.07.2023 05:55:19;0,01591254;1;45112246744;WhnPmw;;;;;;;
FT312_PV_OUT;05.07.2023 05:55:49;0,01591254;1;45112247091;Q8BhKu;;;;;;;
FT312_PV_OUT;05.07.2023 05:56:19;0,01591254;1;45112247437;V2J+/A;;;;;;;
FT312_PV_OUT;05.07.2023 05:56:49;0,02121672;1;45112247784;ZD3Ynr;;;;;;;
FT312_PV_OUT;05.07.2023 05:57:18;0,01591254;1;45112248131;t4+51E;;;;;;;
FT312_PV_OUT;05.07.2023 05:57:48;0,01591254;1;45112248478;MkRiaQ;;;;;;;
FT312_PV_OUT;05.07.2023 05:58:18;0,01591254;1;45112248824;ETnbmw;;;;;;;
FT312_PV_OUT;05.07.2023 05:58:48;0,01591254;1;45112249171;TNKSQ8;;;;;;;
FT312_PV_OUT;05.07.2023 05:59:18;0,01591254;1;45112249519;cweBK9;;;;;;;
FT312_PV_OUT;05.07.2023 05:59:48;0,01591254;1;45112249867;9kdqo0;;;;;;;
FT312_PV_OUT;05.07.2023 06:00:18;0,01591254;1;45112250214;1nj0Ae;;;;;;;
FT312_PV_OUT;05.07.2023 06:00:48;0,01591254;1;45112250561;0PiAQp;;;;;;;
FT312_PV_OUT;05.07.2023 06:01:18;0,01591254;1;45112250908;Uyzs6d;;;;;;;
FT312_PV_OUT;05.07.2023 06:01:48;0,01591254;1;45112251255;a2FXIZ;;;;;;;
FT312_PV_OUT;05.07.2023 06:02:18;0,01591254;1;45112251602;jVbaYP;;;;;;;
FT312_PV_OUT;05.07.2023 06:02:48;0,01591254;1;45112251949;CNPDcI;;;;;;;
FT312_PV_OUT;05.07.2023 06:03:18;0,01591254;1;45112252296;352fp0;;;;;;;
FT312_PV_OUT;05.07.2023 06:03:48;0,01591254;1;45112252643;k/qugj;;;;;;;
FT312_PV_OUT;05.07.2023 06:04:18;0,01591254;1;45112252990;0xKPq0;;;;;;;
FT312_PV_OUT;05.07.2023 06:04:48;0,01591254;1;45112253338;s+yohX;;;;;;;
FT312_PV_OUT;05.07.2023 06:05:18;0,01591254;1;45112253684;uLOJ76;;;;;;;
FT312_PV_OUT;05.07.2023 06:05:48;0,01591254;1;45112254031;Hx27cm;;;;;;;
FT312_PV_OUT;05.07.2023 06:06:18;0,01591254;1;45112254378;S5eTmM;;;;;;;
FT312_PV_OUT;05.07.2023 06:06:48;0,01591254;1;45112254726;ZZYcts;;;;;;;
FT312_PV_OUT;05.07.2023 06:07:19;0,01591254;1;45112255083;LjvV8h;;;;;;;
FT312_PV_OUT;05.07.2023 06:07:49;0,01591254;1;45112255431;1sm+5l;;;;;;;
FT312_PV_OUT;05.07.2023 06:08:19;0,01591254;1;45112255777;jTaZ0S;;;;;;;
FT312_PV_OUT;05.07.2023 06:08:49;0,01591254;1;45112256124;lyZMO2;;;;;;;
FT312_PV_OUT;05.07.2023 06:09:19;0,01591254;1;45112256472;mE1ZXo;;;;;;;
FT312_PV_OUT;05.07.2023 06:09:49;0,01591254;1;45112256819;HqHCns;;;;;;;
FT312_PV_OUT;05.07.2023 06:10:19;0,01591254;1;45112257167;C5wQPX;;;;;;;
FT312_PV_OUT;05.07.2023 06:10:49;0,01591254;1;45112257514;PNEo+I;;;;;;;
FT312_PV_OUT;05.07.2023 06:11:19;0,01591254;1;45112257861;hmAlt0;;;;;;;
FT312_PV_OUT;05.07.2023 06:11:49;0,01591254;1;45112258208;LhTbB8;;;;;;;
FT312_PV_OUT;05.07.2023 06:12:19;0,01591254;1;45112258555;0IBp6A;;;;;;;
FT312_PV_OUT;05.07.2023 06:12:49;0,01591254;1;45112258903;y8Oawj;;;;;;;
FT312_PV_OUT;05.07.2023 06:13:19;0,01591254;1;45112259250;/aGuCW;;;;;;;
FT312_PV_OUT;05.07.2023 06:13:49;0,01591254;1;45112259597;6RmujR;;;;;;;
FT312_PV_OUT;05.07.2023 06:14:19;0,01591254;1;45112259943;O7P5r8;;;;;;;
FT312_PV_OUT;05.07.2023 06:14:49;0,01591254;1;45112260291;fhr7sC;;;;;;;
FT312_PV_OUT;05.07.2023 06:15:19;0,01591254;1;45112260636;RnmVjo;;;;;;;
FT312_PV_OUT;05.07.2023 06:15:49;0,01591254;1;45112260984;eUSa2z;;;;;;;
FT312_PV_OUT;05.07.2023 06:16:19;0,01591254;1;45112261330;wVYdNx;;;;;;;
FT312_PV_OUT;05.07.2023 06:16:49;0,01591254;1;45112261677;gc4Y72;;;;;;;
FT312_PV_OUT;05.07.2023 06:17:19;0,01591254;1;45112262023;4Giobc;;;;;;;
FT312_PV_OUT;05.07.2023 06:17:49;0,01591254;1;45112262370;kWI+Gu;;;;;;;
FT312_PV_OUT;05.07.2023 06:18:19;0,01591254;1;45112262716;ccmlVC;;;;;;;
FT312_PV_OUT;05.07.2023 06:18:49;0,01591254;1;45112263063;943TbW;;;;;;;
FT312_PV_OUT;05.07.2023 06:19:19;0,01591254;1;45112263412;#NOME?;;;;;;;
FT312_PV_OUT;05.07.2023 06:19:49;0,01591254;1;45112263759;ynxZVa;;;;;;;
FT312_PV_OUT;05.07.2023 06:20:19;0,01591254;1;45112264106;73Wcjl;;;;;;;
FT312_PV_OUT;05.07.2023 06:20:49;0,01591254;1;45112264454;88LTiK;;;;;;;
FT312_PV_OUT;05.07.2023 06:21:19;0,01591254;1;45112264800;/rxVj6;;;;;;;
FT312_PV_OUT;05.07.2023 06:21:49;0,01591254;1;45112265148;5p1LuB;;;;;;;
FT312_PV_OUT;05.07.2023 06:22:19;0,01591254;1;45112265495;pkyjH7;;;;;;;
FT312_PV_OUT;05.07.2023 06:22:49;0,01591254;1;45112265843;Q4eBmC;;;;;;;
FT312_PV_OUT;05.07.2023 06:23:19;0,01591254;1;45112266189;agrYi9;;;;;;;
FT312_PV_OUT;05.07.2023 06:23:49;0,01591254;1;45112266536;5Ck1tp;;;;;;;
FT312_PV_OUT;05.07.2023 06:24:19;0,01591254;1;45112266883;si9Jtl;;;;;;;
FT312_PV_OUT;05.07.2023 06:24:49;0,01591254;1;45112267229;1BiXPz;;;;;;;
FT312_PV_OUT;05.07.2023 06:25:19;0,01591254;1;45112267576;kOo+VJ;;;;;;;
FT312_PV_OUT;05.07.2023 06:25:49;0,01591254;1;45112267923;3oabEg;;;;;;;
FT312_PV_OUT;05.07.2023 06:26:19;0,01591254;1;45112268270;FEkTaH;;;;;;;
FT312_PV_OUT;05.07.2023 06:26:49;0,01591254;1;45112268617;oF/PWA;;;;;;;
FT312_PV_OUT;05.07.2023 06:27:18;0,01591254;1;45112268964;JYs4b2;;;;;;;
FT312_PV_OUT;05.07.2023 06:27:48;0,01591254;1;45112269311;oOstIV;;;;;;;
FT312_PV_OUT;05.07.2023 06:28:18;0,01591254;1;45112269657;GCDUay;;;;;;;
FT312_PV_OUT;05.07.2023 06:28:48;0,01591254;1;45112270005;IB34Bl;;;;;;;
FT312_PV_OUT;05.07.2023 06:29:18;0,01591254;1;45112270351;v6bFTE;;;;;;;
FT312_PV_OUT;05.07.2023 06:29:48;0,01591254;1;45112270699;q1bX+V;;;;;;;
FT312_PV_OUT;05.07.2023 06:30:18;0,01591254;1;45112271045;ay4b7U;;;;;;;
FT312_PV_OUT;05.07.2023 06:30:48;0,01591254;1;45112271392;XfcWb+;;;;;;;
FT312_PV_OUT;05.07.2023 06:31:18;0,01591254;1;45112271738;W3q1t7;;;;;;;
FT312_PV_OUT;05.07.2023 06:31:48;0,01591254;1;45112272085;ckBmw1;;;;;;;
FT312_PV_OUT;05.07.2023 06:32:18;0,01591254;1;45112272431;9lEEmt;;;;;;;
FT312_PV_OUT;05.07.2023 06:32:48;0,01591254;1;45112272779;5Ju6qd;;;;;;;
FT312_PV_OUT;05.07.2023 06:33:18;0,01591254;1;45112273126;ov/aKB;;;;;;;
FT312_PV_OUT;05.07.2023 06:33:48;0,01591254;1;45112273473;R6nmgH;;;;;;;
FT312_PV_OUT;05.07.2023 06:34:18;0,01591254;1;45112273821;8Jd/fD;;;;;;;
FT312_PV_OUT;05.07.2023 06:34:48;0,01591254;1;45112274168;6X+jq6;;;;;;;
FT312_PV_OUT;05.07.2023 06:35:18;0,01591254;1;45112274515;AKif91;;;;;;;
FT312_PV_OUT;05.07.2023 06:35:48;0,01591254;1;45112274862;C0COkz;;;;;;;
FT312_PV_OUT;05.07.2023 06:36:18;0,02121672;1;45112275209;ZaPemN;;;;;;;
FT312_PV_OUT;05.07.2023 06:36:48;0,01591254;1;45112275557;xF+qP5;;;;;;;
FT312_PV_OUT;05.07.2023 06:37:18;0,01591254;1;45112275903;BhIi+s;;;;;;;
FT312_PV_OUT;05.07.2023 06:37:48;0,01591254;1;45112276250;gEnjbK;;;;;;;
FT312_PV_OUT;05.07.2023 06:38:18;0,01591254;1;45112276596;uzapTb;;;;;;;
FT312_PV_OUT;05.07.2023 06:38:48;0,01591254;1;45112276944;qd0bNv;;;;;;;
FT312_PV_OUT;05.07.2023 06:39:18;0,01591254;1;45112277291;qHBA/v;;;;;;;
FT312_PV_OUT;05.07.2023 06:39:48;0,01591254;1;45112277638;Qwu+1t;;;;;;;
FT312_PV_OUT;05.07.2023 06:40:19;0,01591254;1;45112277996;nSULwG;;;;;;;
FT312_PV_OUT;05.07.2023 06:40:49;0,01591254;1;45112278343;lsSpBT;;;;;;;
FT312_PV_OUT;05.07.2023 06:41:19;0,01591254;1;45112278689;nbdNVX;;;;;;;
FT312_PV_OUT;05.07.2023 06:41:49;0,01591254;1;45112279036;hvQs3G;;;;;;;
FT312_PV_OUT;05.07.2023 06:42:19;0,01591254;1;45112279383;0zJvCW;;;;;;;
FT312_PV_OUT;05.07.2023 06:42:49;0,01591254;1;45112279731;gWejv/;;;;;;;
FT312_PV_OUT;05.07.2023 06:43:19;0,01591254;1;45112280077;yQGs/D;;;;;;;
FT312_PV_OUT;05.07.2023 06:43:49;0,01591254;1;45112280424;ML6uBl;;;;;;;
FT312_PV_OUT;05.07.2023 06:44:19;0,01591254;1;45112280771;qogySb;;;;;;;
FT312_PV_OUT;05.07.2023 06:44:49;0,01591254;1;45112281118;yQCD0r;;;;;;;
FT312_PV_OUT;05.07.2023 06:45:19;0,01591254;1;45112281464;2pN01F;;;;;;;
FT312_PV_OUT;05.07.2023 06:45:49;0,01591254;1;45112281812;fFbyy1;;;;;;;
FT312_PV_OUT;05.07.2023 06:46:18;0,01591254;1;45112282158;1c7OJK;;;;;;;
FT312_PV_OUT;05.07.2023 06:46:48;0,01591254;1;45112282505;YLGikJ;;;;;;;
FT312_PV_OUT;05.07.2023 06:47:18;0,01591254;1;45112282851;JeMspk;;;;;;;
